Metal1,Metal2,Metal1_Composition,Metal2_Composition,Site,adsorption_energy
Zn,Ti,0.75,0.25,hollow,-0.3385362824546689
Cu,Fe,0.75,0.25,hollow,-0.1683190081593863
Zn,Ti,0.75,0.25,hollow,-0.3248911339532867
Cu,Fe,0.75,0.25,hollow,-0.2306666832582493
Zn,Ti,0.75,0.25,top,0.6160798806459127
Zn,Ti,0.75,0.25,top,0.1080542284480827
Zn,Ta,0.75,0.25,bridge,-0.5300785740537037
Zn,Nb,0.75,0.25,bridge,-0.4425994171606078
Zn,W,0.75,0.25,bridge,-0.5515508049638527
Zn,Os,0.75,0.25,top,-0.6151028558515179
Zn,Ir,0.75,0.25,bridge,0.5397542618457294
Zn,Pt,0.75,0.25,bridge,0.6644965517416779
Zn,Pd,0.75,0.25,bridge,0.4416788561366331
Zn,Au,0.75,0.25,bridge,0.6564539550390975
Zn,Ag,0.75,0.25,bridge,0.6316163563397197
Zn,Ta,0.75,0.25,hollow,-0.5218196469567999
Zn,Cr,0.75,0.25,bridge,-0.3293505355604509
Zn,Mn,0.75,0.25,bridge,0.0473473998436304
Zn,Pt,0.75,0.25,top,0.0062897753387289
Zn,Pd,0.75,0.25,bridge,0.3709156523409831
Zn,Au,0.75,0.25,bridge,0.722909188539262
Zn,Ag,0.75,0.25,bridge,0.646847928445851
Zn,Cd,0.75,0.25,bridge,0.620663910443028
Co,Ta,0.75,0.25,hollow,-0.5707659875542674
Zn,Ta,0.75,0.25,hollow,-0.5540522114524435
Zn,V,0.75,0.25,bridge,-0.3418564794546626
Zn,Cr,0.75,0.25,hollow,-0.3326964473589839
Zn,Mo,0.75,0.25,hollow,-0.4059806497598117
Zn,Ru,0.75,0.25,top,-0.3565236874628397
Zn,Rh,0.75,0.25,bridge,0.4682431532355906
Zn,Ni,0.75,0.25,bridge,0.5105950871448215
Zn,Fe,0.75,0.25,bridge,-0.0175019539665015
Zn,Mn,0.75,0.25,hollow,0.0107204689420825
Zn,Au,0.75,0.25,hollow,0.4518051643399587
Zn,Cd,0.75,0.25,bridge,0.5215459004475917
Zn,V,0.75,0.25,hollow,-0.3648128192571391
Zn,Mo,0.75,0.25,hollow,-0.4666840770578062
Zn,Rh,0.75,0.25,top,-0.0466816732650556
Zn,Ni,0.75,0.25,hollow,0.1043096698495276
Zn,Fe,0.75,0.25,hollow,-0.0314869725616233
Zn,Mn,0.75,0.25,hollow,0.0478265922438652
Zn,Cu,0.75,0.25,bridge,0.5802465698443768
Zn,Cd,0.75,0.25,bridge,0.6018075098409383
Zn,V,0.75,0.25,hollow,-0.3861208294538016
Zn,Fe,0.75,0.25,hollow,-0.0498769700706986
Zn,Mn,0.75,0.25,top,0.7980082543445235
Zn,Cu,0.75,0.25,bridge,0.4673576948344191
Zn,Cd,0.75,0.25,top,0.6940747817434669
Zn,Fe,0.75,0.25,top,0.8265739486314772
Zn,Mn,0.75,0.25,top,0.2088247857400631
Zn,Cd,0.75,0.25,top,0.9694534422460775
Co,Ta,0.75,0.25,top,0.4117372180417362
Zn,Fe,0.75,0.25,top,0.0526770213409975
Cd,Zn,0.5,0.5,bridge,0.6143028412416527
Cd,La,0.75,0.25,bridge,-0.0010255970582591
Cd,Zr,0.75,0.25,hollow,-0.3179024342561831
Cd,Nb,0.75,0.25,hollow,-0.3608507056587484
Cd,V,0.75,0.25,bridge,-0.2253864503572629
Cd,La,0.75,0.25,hollow,0.0815741505439575
Cd,Zr,0.75,0.25,hollow,-0.3141031808581545
Cd,Hf,0.75,0.25,bridge,-0.3676385853604813
Cd,Ta,0.75,0.25,bridge,-0.4772438626559676
Cd,V,0.75,0.25,hollow,-0.2251415478558271
Cd,Y,0.75,0.25,bridge,-0.0996884966579898
Cd,La,0.75,0.25,hollow,0.0061550789442037
Cd,Sc,0.75,0.25,bridge,-0.0899483177590525
Cd,Zr,0.75,0.25,bridge,-0.316394379357888
Cd,Hf,0.75,0.25,hollow,-0.3618674590606758
Cd,Ti,0.75,0.25,bridge,-0.207445848859578
Cd,Ta,0.75,0.25,hollow,-0.481345570557977
Cd,Mo,0.75,0.25,hollow,-0.4066235187592326
Cd,Y,0.75,0.25,hollow,-0.070646330855169
Cd,Sc,0.75,0.25,hollow,-0.0961502003583234
Cd,Hf,0.75,0.25,hollow,-0.3475146785594631
Cd,Ti,0.75,0.25,hollow,-0.2204783329570716
Cd,Ir,0.75,0.25,bridge,0.7698441998409464
Cd,Rh,0.75,0.25,bridge,0.7174995655414307
Cd,Y,0.75,0.25,hollow,-0.0940873053577604
Cd,Sc,0.75,0.25,hollow,-0.0890477570601149
Cd,Ti,0.75,0.25,hollow,-0.2121772282580138
Cd,Tc,0.75,0.25,top,-0.4756434251603139
Cd,Y,0.75,0.25,top,0.7429386719423121
Cd,Sc,0.75,0.25,top,0.8230893949412632
Cd,Ni,0.75,0.25,bridge,0.7596883671403987
Cd,Y,0.75,0.25,top,0.2571927484432592
Cd,Sc,0.75,0.25,top,0.219271236042033
Cd,Ni,0.75,0.25,top,1.0084879003416347
Cd,Ni,0.75,0.25,top,0.1076193905401226
Cd,Pd,0.75,0.25,bridge,0.7181915509400199
Cd,Au,0.75,0.25,bridge,0.8048923262440724
Cd,Au,0.75,0.25,bridge,0.7471209255427596
Cd,Cu,0.75,0.25,bridge,0.7542892204410521
Cd,Zn,0.75,0.25,bridge,0.5978800907478501
Hg,La,0.75,0.25,bridge,0.1817358530434205
Hg,Sc,0.75,0.25,hollow,0.1024470506390855
Hg,Ti,0.75,0.25,top,0.0396305234399108
Cd,Pt,0.75,0.25,bridge,0.7992054190445117
Cd,Pd,0.75,0.25,bridge,0.7650457443424159
Cd,Pd,0.75,0.25,bridge,0.3924137340409572
Cd,Au,0.75,0.25,bridge,0.7894895944419034
Cd,Ag,0.75,0.25,bridge,0.8262581605422668
Cd,Cu,0.75,0.25,bridge,0.8345474284406293
Cd,Zn,0.75,0.25,top,0.9085125956417244
Hg,Y,0.75,0.25,bridge,0.0936524674407621
Hg,La,0.75,0.25,top,0.3486149708451478
Hg,Zr,0.75,0.25,bridge,-0.0473037254550661
Hg,V,0.75,0.25,top,0.996069168942114
Cd,Mn,0.75,0.25,bridge,0.2158787928429149
Cd,Ag,0.75,0.25,bridge,0.8196372227439781
Cd,Cu,0.75,0.25,bridge,0.5099488167407173
Cd,Zn,0.75,0.25,bridge,0.7004200682431758
Cd,Zn,0.75,0.25,top,0.5908048588471786
Hg,V,0.75,0.25,top,-0.1222019711594555
Cd,Ag,0.75,0.25,bridge,0.776154927943054
Cd,Zn,0.75,0.25,bridge,0.7795189352482623
Hg,Zr,0.75,0.25,top,-0.0181304008574159
Cd,Mn,0.75,0.25,top,0.970405432542094
Cd,Fe,0.75,0.25,top,1.0026324186410704
Cd,Mn,0.75,0.25,top,0.2664783611408268
Cd,Fe,0.75,0.25,top,0.1349113200385829
Hg,Ag,0.75,0.25,top,0.9169062191404294
Hg,Cu,0.75,0.25,top,0.5045968818422182
Hg,Zn,0.75,0.25,bridge,1.3874545847402544
Hg,Cd,0.75,0.25,top,0.978912799645542
Hg,Re,0.75,0.25,top,-0.8287088178576312
Hg,Tc,0.75,0.25,top,1.0539036999407756
Hg,Os,0.75,0.25,top,-0.787379895856219
Hg,Ru,0.75,0.25,top,1.0507041854407646
Hg,Zn,0.75,0.25,bridge,1.3908849878398826
Hg,Cd,0.75,0.25,bridge,1.3269340180422944
Hg,Tc,0.75,0.25,top,-0.4845306630586208
Hg,Ru,0.75,0.25,top,-0.3705628567613246
Hg,Fe,0.75,0.25,top,0.2407363919419651
Hg,Zn,0.75,0.25,top,0.7714689915419797
Hg,Cd,0.75,0.25,bridge,1.3334410762445543
Co,Nb,0.75,0.25,hollow,-0.5683234937596069
Hg,Cd,0.75,0.25,bridge,1.0298718302447298
La,Zr,0.75,0.25,bridge,-0.6457375679592303
La,Zr,0.5,0.5,bridge,-0.8791350495584709
La,Y,0.5,0.5,bridge,-0.3417181095582862
La,Sc,0.5,0.5,bridge,-0.6995449502582858
La,Hf,0.75,0.25,bridge,-0.6722577826576241
Hf,La,0.5,0.5,bridge,-0.8967842171577729
Hf,Ti,0.5,0.5,bridge,-0.7459253934566448
Hf,Nb,0.5,0.5,bridge,-0.6831822007579547
Hf,La,0.5,0.5,hollow,-0.821534672558272
Hf,Nb,0.75,0.25,hollow,-1.0045128613591885
Hf,V,0.75,0.25,hollow,-0.993170476259337
Hf,V,0.5,0.5,bridge,-0.6867800900572263
Hf,V,0.75,0.25,hollow,-0.9209823483570004
Hf,V,0.5,0.5,bridge,-0.8328944729573493
Cr,Mo,0.5,0.5,bridge,-0.6512046069610449
Cr,Re,0.5,0.5,bridge,-0.3621407973577959
Cr,Os,0.5,0.5,bridge,-0.3612856796562198
Cr,Ru,0.75,0.25,hollow,-0.7844831080574011
Cr,Ru,0.5,0.5,bridge,-0.3510226340576707
Cr,Tc,0.5,0.5,bridge,-0.434027014859538
Cr,Ru,0.75,0.25,hollow,-0.8355762908604163
Cr,Ir,0.5,0.5,bridge,-0.3590313525591853
Cr,W,0.75,0.25,bridge,-0.6389513208586948
Cr,Tc,0.75,0.25,hollow,-0.9217273961575928
Cr,Tc,0.5,0.5,bridge,-0.4999395173608434
Cr,Os,0.75,0.25,hollow,-0.8069715480587263
Cr,Ru,0.75,0.25,hollow,-0.6423248522578149
Cr,Ir,0.75,0.25,hollow,-0.7769059620577252
Cr,Ir,0.5,0.5,bridge,-0.2314200304599296
Cr,Rh,0.75,0.25,bridge,-0.3925253006554783
Hf,Cr,0.75,0.25,hollow,-1.0069018847561608
Cr,Tc,0.75,0.25,hollow,-0.942017292359168
Cr,Tc,0.5,0.5,bridge,-0.3763041865595085
Cr,Os,0.75,0.25,hollow,-0.6673268077601904
Cr,Ir,0.75,0.25,hollow,-0.8275780487592499
Hf,Cr,0.75,0.25,hollow,-1.0657992924561484
Cr,Ir,0.75,0.25,hollow,-0.5772824337609279
Hf,Cr,0.75,0.25,hollow,-0.827656417458428
Sc,La,0.75,0.25,bridge,-0.4748140221572328
Sc,Zr,0.5,0.5,bridge,-0.5720027449578708
Hf,Sc,0.5,0.5,bridge,-0.8209118039585235
La,Y,0.75,0.25,bridge,-0.5579413983604979
Sc,Zr,0.5,0.5,bridge,-0.6959440677591999
Hf,Sc,0.5,0.5,bridge,-0.5599120468568515
Hf,Zr,0.5,0.5,bridge,-0.7348062777591338
Sc,Y,0.75,0.25,hollow,-0.9760543797592334
Sc,Zr,0.75,0.25,bridge,-0.6314386659568925
Sc,Zr,0.5,0.5,bridge,-0.7571401571594549
Sc,Y,0.75,0.25,hollow,-0.9285582697584402
Sc,Zr,0.75,0.25,bridge,-0.7458775013573984
Sc,Hf,0.75,0.25,hollow,-0.954572216657624
Zr,Y,0.75,0.25,hollow,-0.8753734839583274
Zr,Sc,0.75,0.25,bridge,-0.7297870019583286
Hf,Zr,0.5,0.5,bridge,-0.6981054679590386
Sc,Zr,0.75,0.25,hollow,-0.9531988581574922
Sc,Hf,0.75,0.25,hollow,-0.934567223658604
Zr,Y,0.75,0.25,hollow,-0.97245268095773
Zr,Sc,0.75,0.25,hollow,-0.9633340101581496
Y,Zr,0.75,0.25,hollow,-0.9460923331580204
Y,Zr,0.5,0.5,bridge,-0.4518516958569023
Hf,Y,0.5,0.5,bridge,-0.4339527278598041
Y,Ta,0.75,0.25,bridge,-0.819388782757386
Ta,Y,0.5,0.5,bridge,-0.9034756325590648
Ta,Y,0.5,0.5,hollow,-0.8025748687605017
Sc,Hf,0.75,0.25,hollow,-1.0084736143571431
Y,Sc,0.75,0.25,hollow,-0.9855922418564376
Y,Zr,0.5,0.5,bridge,-0.780096768957236
Nb,Y,0.5,0.5,bridge,-0.4000321052580773
Y,Sc,0.75,0.25,hollow,-0.945770422457798
Y,Zr,0.75,0.25,hollow,-0.9429183973579428
Y,Nb,0.75,0.25,bridge,-0.7566938903573543
Y,Cr,0.75,0.25,hollow,-0.9750240206585374
W,Y,0.5,0.5,bridge,-0.4371115613602967
Y,Tc,0.75,0.25,bridge,-0.7985171071549928
Tc,Y,0.5,0.5,~,-0.8660009309596433
Y,V,0.75,0.25,hollow,-0.9533217175548714
Y,Mo,0.75,0.25,hollow,-0.9759973718564368
Tc,Y,0.5,0.5,bridge,-0.2068930495579195
Y,Os,0.75,0.25,hollow,-1.0267817055564308
Y,V,0.75,0.25,hollow,-0.890363010857044
Y,Mo,0.75,0.25,hollow,-0.8600533387570692
Y,W,0.75,0.25,hollow,-0.94416726385586
Y,W,0.75,0.25,hollow,-0.924424724557838
Os,Y,0.5,0.5,bridge,-0.050822701657097
Ru,Y,0.5,0.5,bridge,-0.7807449441561118
Ir,Y,0.5,0.5,bridge,-0.5157668827586974
Ru,Y,0.5,0.5,bridge,-0.152786206056561
Ir,Y,0.5,0.5,bridge,0.0493622666445219
Rh,Y,0.5,0.5,bridge,-0.1511861766584559
Co,Y,0.5,0.5,bridge,-0.3555578193581539
Fe,Y,0.5,0.5,bridge,-0.2092755422554262
Mn,Y,0.5,0.5,bridge,-0.3389645896595255
Ir,Y,0.5,0.5,top,1.0325596346420127
Y,Mn,0.75,0.25,hollow,-1.0581875881570966
Mn,Y,0.5,0.5,bridge,-0.2674191946561848
Pt,Y,0.5,0.5,bridge,-0.4012551207588046
Y,Au,0.75,0.25,hollow,-1.0582199696573014
Y,Ag,0.75,0.25,hollow,-1.0834441061587938
Y,Zn,0.75,0.25,hollow,-1.0339173466590807
Y,Au,0.75,0.25,hollow,-1.0823610930574148
Au,Y,0.5,0.5,bridge,0.3578460246399402
Y,Ag,0.75,0.25,hollow,-1.0614403009594469
Y,Cu,0.75,0.25,hollow,-1.0598673468584536
Cu,Y,0.5,0.5,bridge,-0.219243616454122
Y,Zn,0.75,0.25,hollow,-0.4695744701593582
Y,Cd,0.75,0.25,hollow,-1.070728634657797
Y,Cu,0.75,0.25,hollow,-1.0417630689580335
Cu,Y,0.5,0.5,bridge,-0.7041307486569792
Y,Zn,0.5,0.5,bridge,-0.6480782911521317
Y,Zn,0.5,0.5,bridge,-0.0822791974560175
La,Ti,0.75,0.25,top,-0.1745804836600371
La,Ta,0.5,0.5,bridge,-0.0571098918580617
La,Ta,0.5,0.5,bridge,-0.8571717892582171
La,Ti,0.75,0.25,bridge,-0.6559904091581927
La,Nb,0.5,0.5,bridge,-0.8238021971583009
La,W,0.5,0.5,bridge,-0.1611146581589935
La,Tc,0.75,0.25,top,-0.2353505788587142
La,Mo,0.75,0.25,hollow,-0.5196616481580065
La,Mo,0.5,0.5,bridge,-0.8722224056573111
La,Re,0.75,0.25,top,-0.3220924431579703
La,Tc,0.5,0.5,bridge,0.1971911027403905
La,Mo,0.5,0.5,bridge,-0.2435292322579414
La,Ru,0.75,0.25,top,-0.165583583758206
La,Ru,0.5,0.5,bridge,0.0476132549420356
Ir,La,0.5,0.5,bridge,0.0636540936439189
La,Ni,0.5,0.5,bridge,-0.3031699189586732
La,Rh,0.5,0.5,bridge,-0.1462360177601738
La,Ni,0.75,0.25,top,-0.064908810559217
Fe,La,0.5,0.5,bridge,-0.1631971453561789
La,Mn,0.75,0.25,bridge,-0.5188164625605793
La,Mn,0.5,0.5,bridge,0.0021800400400309
La,Pd,0.75,0.25,top,0.1469218806423953
La,Ag,0.75,0.25,bridge,-0.3686964278594757
Ag,La,0.5,0.5,bridge,-0.557652413556724
La,Pt,0.5,0.5,bridge,0.1739268661413291
La,Pd,0.5,0.5,bridge,-0.0777286376569179
Cu,La,0.5,0.5,bridge,-0.4225752401534635
La,Zn,0.75,0.25,bridge,-0.3018266289572864
La,Fe,0.75,0.25,hollow,-0.6103382785576912
La,Pd,0.5,0.5,hollow,-0.3051026074562912
La,Zn,0.5,0.5,bridge,-0.3954147414542319
La,Zn,0.5,0.5,bridge,-0.2290084215555623
La,Zn,0.5,0.5,hollow,-0.4459039676575855
La,Au,0.75,0.25,top,0.3387628172431789
La,Cd,0.75,0.25,bridge,-0.1359811355605131
La,Cd,0.75,0.25,hollow,-0.7159930071602219
La,Cd,0.75,0.25,top,0.5222948937417016
La,Hg,0.75,0.25,bridge,-0.1185828571569516
Sc,Ti,0.5,0.5,bridge,-0.8207662230588255
Nb,Sc,0.5,0.5,bridge,-0.4418749141577507
Sc,Ti,0.75,0.25,hollow,-0.9985587384571488
Sc,Ti,0.5,0.5,hollow,-0.9865953895559584
Nb,Sc,0.5,0.5,hollow,-0.8392748621581347
Sc,Ti,0.75,0.25,hollow,-0.9948439763565772
Sc,Ta,0.75,0.25,bridge,-0.8231118443609091
Sc,Nb,0.75,0.25,hollow,-0.9748389832556938
Cd,La,0.5,0.5,~,-0.2566415818573375
Sc,Ti,0.75,0.25,hollow,-0.9777710099578768
Sc,Ta,0.75,0.25,hollow,-0.9563122486606233
Sc,Nb,0.75,0.25,hollow,-0.9757647145588352
Sc,V,0.75,0.25,bridge,-0.7777363174563732
Cd,La,0.5,0.5,bridge,-0.5019433636580004
Sc,Ta,0.75,0.25,hollow,-0.9746324488578182
Sc,Ta,0.5,0.5,hollow,-0.8868572321580075
Sc,V,0.75,0.25,hollow,-1.0106139256558606
Cd,La,0.5,0.5,hollow,-0.4909475155572806
Sc,Ta,0.5,0.5,hollow,-0.9229553097602264
Sc,V,0.75,0.25,hollow,-1.0342736797565235
Cd,La,0.5,0.5,top,0.4022049341411104
Sc,Ta,0.5,0.5,hollow,-0.9139039871579088
Sc,Ta,0.5,0.5,hollow,-1.00175090585887
Sc,V,0.5,0.5,bridge,-0.4809995778586824
Sc,V,0.5,0.5,bridge,-0.8569176349583074
Mo,Sc,0.5,0.5,bridge,-0.4959899211562231
Sc,W,0.5,0.5,bridge,-0.4081348389581478
Re,Sc,0.5,0.5,bridge,-0.5415361992590704
Sc,Rh,0.75,0.25,hollow,-1.1199036869611234
Sc,Cr,0.75,0.25,hollow,-1.046382881660037
Os,Sc,0.5,0.5,bridge,-0.2340358607570749
Ru,Sc,0.5,0.5,bridge,-0.283163701357779
Sc,Ir,0.75,0.25,hollow,-1.1247198297596412
Rh,Sc,0.5,0.5,bridge,-0.1256029858586487
Co,Sc,0.5,0.5,bridge,-0.2942419999589845
Sc,Cr,0.75,0.25,hollow,-1.0741549560579813
Sc,Tc,0.75,0.25,hollow,-1.1049913043561617
Sc,Ir,0.75,0.25,hollow,-1.1564397317588089
Sc,Cr,0.75,0.25,hollow,-0.8717456622570978
Sc,W,0.75,0.25,hollow,-1.0050347756577764
Sc,Tc,0.75,0.25,hollow,-1.0912144528583383
Sc,Os,0.75,0.25,hollow,-1.126526801758672
Sc,W,0.75,0.25,hollow,-1.0241894129567015
Sc,Tc,0.75,0.25,hollow,-0.7052144419567128
Sc,Os,0.75,0.25,hollow,-1.1284099655594844
Sc,W,0.75,0.25,hollow,-0.952692182155232
Sc,Cu,0.75,0.25,bridge,-0.611316663957922
Pt,Sc,0.5,0.5,bridge,-0.2816219043588432
Sc,Pd,0.75,0.25,hollow,-1.129349166457331
Au,Sc,0.5,0.5,bridge,0.3438581488417469
Sc,Fe,0.75,0.25,hollow,-1.1187512848582344
Sc,Pt,0.75,0.25,hollow,-1.1348205594576657
Sc,Pd,0.75,0.25,hollow,-0.561029754454438
Sc,Cu,0.75,0.25,hollow,-1.146604449258092
Sc,Fe,0.75,0.25,hollow,-1.139676566958741
Sc,Pt,0.75,0.25,hollow,-1.1554723671569889
Cu,Sc,0.5,0.5,bridge,-0.7085063392578093
Cu,Sc,0.5,0.5,hollow,-0.6930214291632808
Sc,Zn,0.5,0.5,bridge,-0.701146748257969
Cd,Sc,0.5,0.5,bridge,-0.7526811636589343
Sc,Cd,0.75,0.25,hollow,-1.160324428959001
Sc,Zn,0.75,0.25,hollow,-1.1548376616583198
Sc,Cd,0.75,0.25,hollow,-1.1753614396575074
Sc,Hg,0.75,0.25,hollow,-1.1705058404577071
Sc,Zn,0.75,0.25,hollow,-1.159178149459848
Sc,Hg,0.75,0.25,hollow,-1.1866740283576007
Hg,Sc,0.5,0.5,bridge,-0.6605302204579573
Zr,Ti,0.75,0.25,bridge,-0.6504028235603698
Ti,Zr,0.5,0.5,hollow,-0.9115053036575488
Ta,Zr,0.5,0.5,bridge,-0.7114254403595339
Zr,V,0.75,0.25,hollow,-0.9162028048549188
Ti,Zr,0.5,0.5,hollow,-1.0243551302582716
V,Zr,0.5,0.5,hollow,-0.9766520777584162
Zr,Nb,0.75,0.25,hollow,-0.9053389319551286
Zr,V,0.75,0.25,hollow,-0.8936007573565519
Cr,Zr,0.5,0.5,bridge,-0.5458151894590344
Zr,Ta,0.75,0.25,hollow,-0.891853106156276
Zr,Nb,0.75,0.25,hollow,-1.046353901455376
Zr,V,0.75,0.25,hollow,-1.0211528946556143
Zr,Ta,0.75,0.25,hollow,-1.0422859356576453
Zr,Nb,0.75,0.25,hollow,-0.9594018291563486
Zr,Ta,0.75,0.25,hollow,-0.9867421949593052
Zr,Nb,0.75,0.25,top,0.1814192486426975
Mo,Zr,0.5,0.5,bridge,-0.7644547131594379
Rh,Zr,0.5,0.5,bridge,-0.1632976914579273
Mo,Zr,0.5,0.5,hollow,-0.8703640042576524
Re,Zr,0.5,0.5,bridge,-0.4457821967580173
Ru,Zr,0.5,0.5,bridge,-0.3766345328576506
Rh,Zr,0.5,0.5,hollow,-0.5171982015590117
Zr,Mo,0.75,0.25,hollow,-1.0432210548596856
Zr,Re,0.75,0.25,hollow,-1.0095975805552089
Tc,Zr,0.5,0.5,bridge,-0.7387769629594629
Zr,Ru,0.75,0.25,hollow,-1.1136160885571087
Zr,Ir,0.75,0.25,hollow,-1.0892386343575424
Zr,Rh,0.75,0.25,hollow,-1.0970574172597196
Ni,Zr,0.5,0.5,bridge,-0.236567880055162
Zr,Fe,0.75,0.25,hollow,-0.9414829968581842
Zr,Re,0.75,0.25,hollow,-1.047073370557854
Tc,Zr,0.5,0.5,hollow,-0.9071891700577625
Zr,Ir,0.75,0.25,hollow,-1.023088712560792
Zr,Rh,0.75,0.25,hollow,-1.046727377760334
Ni,Zr,0.5,0.5,bridge,-0.7126098158541652
Zr,Fe,0.75,0.25,hollow,-0.9623771219584968
Ni,Zr,0.5,0.5,hollow,-0.6304994650554079
Zr,Fe,0.75,0.25,hollow,-0.6922593743574623
Zr,Ni,0.75,0.25,hollow,-0.9371754347584726
Fe,Zr,0.5,0.5,bridge,-0.4931295964588287
Pt,Zr,0.5,0.5,bridge,0.1756726125431953
Zr,Pd,0.75,0.25,bridge,-0.7414091200580231
Au,Zr,0.5,0.5,hollow,0.0893342929421407
Ag,Zr,0.5,0.5,bridge,-0.7236569574588145
Ag,Zr,0.5,0.5,bridge,-0.7233071551590626
Zr,W,0.75,0.25,hollow,-0.9389464876576028
Mn,Zr,0.5,0.5,bridge,-0.4840380010600427
Zr,Ag,0.75,0.25,hollow,-1.0168647887576014
Ag,Zr,0.5,0.5,hollow,-0.0992015489564153
Zr,Cu,0.75,0.25,bridge,-0.720793367457162
Zr,W,0.75,0.25,hollow,-1.0317967635591856
Zr,Mn,0.75,0.25,bridge,-0.5325382109576537
Zr,Pt,0.75,0.25,bridge,-0.4889393154580546
Zr,Au,0.75,0.25,hollow,-1.0465269659570993
Ag,Zr,0.5,0.5,hollow,0.0260744922425431
Zr,Mn,0.75,0.25,hollow,-0.9315852640565652
Zr,Pt,0.75,0.25,hollow,-1.0155865339574746
Zr,Au,0.75,0.25,hollow,-1.0007800037592176
Ag,Zr,0.5,0.5,top,0.1314954750423851
Zn,Zr,0.5,0.5,bridge,-0.6930906820625466
Cd,Zr,0.5,0.5,bridge,-0.7886272656569133
Zr,Mn,0.75,0.25,hollow,-0.9771543998567438
Zr,Pt,0.75,0.25,hollow,-0.955903805758652
Zr,Cd,0.75,0.25,top,0.7943694119394706
Hf,Sc,0.75,0.25,bridge,-0.6711116391588519
Hf,Zr,0.75,0.25,bridge,-0.7342133416595686
Hf,W,0.5,0.5,bridge,-0.7316226818611256
Hf,La,0.75,0.25,bridge,-0.7997159045580418
Hf,Mo,0.75,0.25,top,0.2028218184396166
Hf,Tc,0.5,0.5,bridge,-0.4934123227567113
Hf,Mo,0.5,0.5,bridge,-0.7866318549558571
Hf,W,0.75,0.25,hollow,-1.036663791658583
Hf,Re,0.75,0.25,hollow,-1.064446342558739
Hf,Re,0.5,0.5,bridge,-0.4761390804587506
Hf,Mo,0.5,0.5,hollow,-0.8695185465576003
Hf,W,0.75,0.25,hollow,-1.1007051032565585
Hf,Re,0.75,0.25,hollow,-1.1010495994587188
W,Zr,0.5,0.5,bridge,-0.6051101554575951
Hf,Mo,0.5,0.5,hollow,-0.7864857298581853
Hf,W,0.75,0.25,hollow,-0.8798568315569071
Hf,Os,0.75,0.25,hollow,-1.1064650729558425
Hf,Ir,0.75,0.25,hollow,-1.045928179358242
Hf,Ir,0.5,0.5,hollow,-0.4035606053575691
Hf,Os,0.75,0.25,hollow,-1.098612275755812
Hf,Rh,0.75,0.25,hollow,-1.084838417455984
Hf,Ru,0.75,0.25,hollow,-1.1211457506569502
Hf,Rh,0.75,0.25,hollow,-1.067875657156918
Hf,Ru,0.75,0.25,hollow,-1.1188088369590048
Hf,Rh,0.75,0.25,hollow,-0.6939226701569794
Hf,Ni,0.5,0.5,bridge,-0.168524454055813
Hf,Ru,0.75,0.25,top,0.0448498028427195
Hf,Rh,0.75,0.25,top,0.0351764280431154
Co,Hf,0.5,0.5,hollow,-0.7001018311557061
Hf,Pt,0.5,0.5,bridge,-0.7392156103587411
Hf,Pd,0.75,0.25,bridge,-0.725529100657667
Hf,Pd,0.5,0.5,bridge,0.114898843844486
Ag,Hf,0.5,0.5,bridge,-0.7878430335613018
Hf,Pt,0.75,0.25,hollow,-1.027905263555084
Hf,Pd,0.75,0.25,hollow,-1.0477418181571636
Au,Hf,0.5,0.5,hollow,0.1065019550415229
Hf,Cu,0.75,0.25,hollow,-1.0394257471552637
Hf,Mn,0.75,0.25,hollow,-0.9786454477607264
Hf,Mn,0.75,0.25,hollow,-1.0208296234586385
Hf,Zn,0.5,0.5,bridge,-0.7342396006633578
Hf,Zn,0.75,0.25,top,0.476778411940387
Ti,Y,0.75,0.25,bridge,-0.8413226548572936
Ti,Sc,0.75,0.25,hollow,-0.941945862460642
Ti,Nb,0.75,0.25,bridge,-0.7073098546597691
Hf,Cd,0.75,0.25,hollow,-1.066812916457792
Ti,Y,0.75,0.25,hollow,-0.959663738757598
Ti,V,0.75,0.25,hollow,-0.9668668641597548
Hf,Cd,0.75,0.25,top,0.819351639243024
Ti,Hf,0.75,0.25,hollow,-0.9421069538575182
Ta,Ti,0.5,0.5,bridge,-0.5848880155562881
Ti,Hf,0.75,0.25,hollow,-1.0188369337547272
Ti,V,0.5,0.5,bridge,-0.591616166259854
Au,Ti,0.5,0.5,hollow,0.0676734871422297
Ag,Ti,0.5,0.5,bridge,-0.6861540921590574
Cu,Ti,0.5,0.5,bridge,-0.6548622252584835
Ti,Zn,0.75,0.25,top,0.4936660689427583
Mo,Ti,0.5,0.5,bridge,-0.6052606343573359
Ti,Os,0.75,0.25,hollow,-1.070290123260719
Co,Ti,0.5,0.5,bridge,-0.3726533713624747
Au,Ti,0.5,0.5,bridge,-0.6281077205594272
Ag,Ti,0.5,0.5,hollow,-0.1137528364551769
Ti,Zn,0.5,0.5,bridge,-0.7573105004548495
Ti,Cr,0.75,0.25,hollow,-1.0249106506589385
Mo,Ti,0.5,0.5,hollow,-0.860625594154925
Ti,Os,0.75,0.25,hollow,-1.0860901411606108
Ti,Rh,0.75,0.25,hollow,-1.0930215608559308
Ti,Ni,0.75,0.25,bridge,-0.7162394063588806
Ti,Mn,0.75,0.25,hollow,-0.9716357952556508
Ti,Pd,0.75,0.25,hollow,-1.0525311577575565
Ti,Cr,0.75,0.25,hollow,-1.0720474343570174
